"X_id","blueWins"
"KR_5518522840",1
"KR_5518662447",0
"KR_5519128015",0
"KR_5514783181",1
"KR_5518522684",0
"KR_5519192280",1
"KR_5518806084",1
"KR_5519918941",1
"KR_5449414199",1
"KR_5467318458",0
"KR_5519711713",1
"KR_5509683960",0
"KR_5507687699",1
"KR_5513958020",1
"KR_5513600519",1
"KR_5515054318",0
"KR_5514454620",1
"KR_5519684182",0
"KR_5395457160",0
"KR_5519075013",1
"KR_5490054314",1
"KR_5518834433",1
"KR_5519911144",1
"KR_5515207796",0
"KR_5512731358",1
"KR_5519002716",1
"KR_5519123346",0
"KR_5519062738",1
"KR_5520350127",0
"KR_5518539338",1
"KR_5500781804",0
"KR_5501573653",1
"KR_5498242739",1
"KR_5497306611",0
"KR_5504947897",1
"KR_5406426933",0
"KR_5493142771",0
"KR_5489899561",1
"KR_5519167001",1
"KR_5519968663",0
"KR_5513488585",1
"KR_5517545151",0
"KR_5519307986",1
"KR_5519847691",0
"KR_5518433220",0
"KR_5515705419",1
"KR_5448326903",1
"KR_5519138408",1
"KR_5512225252",0
"KR_5510080637",0
"KR_5509354236",0
"KR_5508615970",0
"KR_5519325796",1
"KR_5502679370",1
"KR_5514448771",1
"KR_5413642172",0
"KR_5518236055",1
"KR_5509881179",1
"KR_5511265962",0
"KR_5519843720",0
"KR_5513617943",1
"KR_5510757465",1
"KR_5486069817",0
"KR_5518723538",0
"KR_5519159032",1
"KR_5515136838",1
"KR_5517418991",0
"KR_5513712148",1
"KR_5490060830",0
"KR_5518926897",0
"KR_5517275224",0
"KR_5511407748",1
"KR_5217966588",0
"KR_5518593812",0
"KR_5507483348",0
"KR_5491525171",0
"KR_5514649783",0
"KR_5510905948",0
"KR_5518033655",1
"KR_5518600706",1
"KR_5505257259",0
"KR_5518985273",0
"KR_5516607251",1
"KR_5517244999",0
"KR_5506240668",1
"KR_5517819743",0
"KR_5506082964",0
"KR_5518303085",1
"KR_5409517387",0
"KR_5499676664",1
"KR_5518918536",1
"KR_5516062418",0
"KR_5520356026",0
"KR_5517160802",1
"KR_5498034334",0
"KR_5508681194",1
"KR_5515363056",1
"KR_5512635116",1
"KR_5518231797",1
"KR_5516121008",1
"KR_5515725837",1
"KR_5512514648",1
"KR_5516586282",0
"KR_5515813378",0
"KR_5469118412",1
"KR_5519859871",0
"KR_5484595521",0
"KR_5495414995",1
"KR_5052176617",1
"KR_5515129127",1
"KR_5423380727",1
"KR_5515134887",1
"KR_5465019838",0
"KR_5510628142",0
"KR_5507864674",1
"KR_5468165801",1
"KR_5519979092",1
"KR_5513578258",1
"KR_5512210162",0
"KR_5519128334",0
"KR_5499460303",0
"KR_5518570629",0
"KR_5503487930",0
"KR_5512066374",1
"KR_5516321256",0
"KR_5514688024",0
"KR_5517804909",1
"KR_5509470290",1
"KR_5516191209",0
"KR_5513265980",0
"KR_5519062737",1
"KR_5513083816",1
"KR_5443589759",0
"KR_5520066007",1
"KR_5511501275",0
"KR_5508356356",0
"KR_5518665364",0
"KR_5518659987",0
"KR_5518685185",0
"KR_5518745006",0
"KR_5507631893",0
"KR_5516307620",0
"KR_5434210986",1
"KR_5387091881",1
"KR_5516958861",0
"KR_5497366608",0
"KR_5517035192",1
"KR_5516419520",0
"KR_5451095670",0
"KR_5497246912",0
"KR_5511656014",1
"KR_5499381077",0
"KR_5518323149",0
"KR_5406539782",0
"KR_5494217751",1
"KR_5406968120",1
"KR_5514464978",0
"KR_5520356778",0
"KR_5514674874",0
"KR_5498571686",0
"KR_5516262236",1
"KR_5520400899",1
"KR_5493444688",1
"KR_5520404200",0
"KR_5518102136",0
"KR_5519026504",1
"KR_5519750917",1
"KR_5519793045",0
"KR_5496082737",1
"KR_5483635815",1
"KR_5519490372",1
"KR_5518594888",1
"KR_5512111361",1
"KR_5513549436",1
"KR_5519829538",1
"KR_5518739383",0
"KR_5515095409",0
"KR_5496771730",0
"KR_5518730577",1
"KR_5520001662",0
"KR_5518943357",1
"KR_5519728994",1
"KR_5514955344",1
"KR_5519808664",0
"KR_5506669779",1
"KR_5514839887",0
"KR_5517644425",1
"KR_5519951893",0
"KR_5518486587",0
"KR_5511069316",1
"KR_5482369774",1
"KR_5518564402",1
"KR_5516601385",0
"KR_5519917927",0
"KR_5485251608",1
"KR_5509665094",0
"KR_5519989037",0
"KR_5517285183",1
"KR_5519825716",1
"KR_5519992929",0
"KR_5520002351",1
"KR_5494727634",0
"KR_5520311001",1
"KR_5519885217",0
"KR_5519949600",0
"KR_5519838393",0
"KR_5518306303",1
"KR_5520563818",1
"KR_5519075184",0
"KR_5505586556",0
"KR_5518249447",1
"KR_5520004888",1
"KR_5515188721",0
"KR_5517811910",0
"KR_5519680482",1
"KR_5512582189",0
"KR_5516315585",1
"KR_5517705288",0
"KR_5517508581",1
"KR_5519060546",0
"KR_5508267529",1
"KR_5514541534",0
"KR_5514806153",0
"KR_5520030119",0
"KR_5516776723",0
"KR_5519951658",0
"KR_5460875532",0
"KR_5510927470",1
"KR_5509351942",0
"KR_5519465200",0
"KR_5498549502",1
"KR_5520497316",0
"KR_5501794495",1
"KR_5513867528",1
"KR_5485095014",0
"KR_5511169567",0
"KR_5513053134",0
"KR_5518640323",0
"KR_5518774578",1
"KR_5485857901",1
"KR_5518626766",0
"KR_5518765286",1
"KR_5518407332",0
"KR_5518185379",0
"KR_5508450256",1
"KR_5498747642",0
"KR_5518647551",0
"KR_5519067632",1
"KR_5326556547",0
"KR_5519990512",1
"KR_5520400981",0
"KR_5517502924",1
"KR_5518968382",1
"KR_5511209897",1
"KR_5518512903",0
"KR_5517669222",1
"KR_5516841162",1
"KR_5516370460",1
"KR_5515211519",0
"KR_5483502269",0
"KR_5518379054",1
"KR_5518340191",1
"KR_5512398437",1
"KR_5511661273",0
"KR_5514983583",0
"KR_5492547443",0
"KR_5519887763",0
"KR_5518445092",0
"KR_5520550348",1
"KR_5519609234",0
"KR_5511146795",1
"KR_5517580267",1
"KR_5510820515",0
"KR_5507117663",0
"KR_5516426795",1
"KR_5364546053",0
"KR_5505649374",1
"KR_5519674872",0
"KR_5520584514",1
"KR_5510862381",0
"KR_5518437131",0
"KR_5501590830",0
"KR_5519907921",1
"KR_5520564475",0
"KR_5512096955",1
"KR_5511105611",0
"KR_5510343276",1
"KR_5504158799",1
"KR_5512418403",0
"KR_5514111648",1
"KR_5516311729",1
"KR_5510375196",1
"KR_5458625353",1
"KR_5512201667",1
"KR_5519081736",1
"KR_5519819737",1
"KR_5517465872",1
"KR_5518910183",1
"KR_5511110199",1
"KR_5519021913",1
"KR_5518818948",1
"KR_5513464354",1
"KR_5520576928",1
"KR_5518863462",1
"KR_5518964771",0
"KR_5513556646",1
"KR_5518314913",1
"KR_5503100013",0
"KR_5520341174",0
"KR_5518384773",1
"KR_5518920194",0
"KR_5519882403",0
"KR_5518401454",1
"KR_5498703020",0
"KR_5513259873",0
"KR_5505640687",0
"KR_5518725666",0
"KR_5505996710",0
"KR_5519293444",1
"KR_5515057917",1
"KR_5505919964",0
"KR_5518619686",0
"KR_5512111923",0
"KR_5518716641",0
"KR_5509936344",1
"KR_5130259887",1
"KR_5520525334",1
"KR_5519560695",0
"KR_5487485891",0
"KR_5520007312",0
"KR_5513431127",0
"KR_5518731844",0
"KR_5498619957",0
"KR_5517507166",0
"KR_5518872239",0
"KR_5520406192",0
"KR_5520425225",1
"KR_5515988678",1
"KR_5517558996",1
"KR_5518837750",0
"KR_5357104221",0
"KR_5469283522",1
"KR_5518606566",0
"KR_5520025449",1
"KR_5495571095",0
"KR_5519994647",0
"KR_5515112838",1
"KR_5517127743",1
"KR_5517035995",0
"KR_5475855707",0
"KR_5516389548",0
"KR_5512544503",1
"KR_5519472840",1
"KR_5519816794",0
"KR_5519015569",1
"KR_5517393206",0
"KR_5518374866",1
"KR_5520512484",1
"KR_5518645669",1
"KR_5511847142",0
"KR_5519005912",1
"KR_5519182393",0
"KR_5517260047",0
"KR_5518108574",1
"KR_5517683093",1
"KR_5513848027",0
"KR_5496344137",0
"KR_5494593589",1
"KR_5519053130",0
"KR_5513039820",0
"KR_5519339627",1
"KR_5518797091",0
"KR_5518825366",0
"KR_5515215609",0
"KR_5519197781",0
"KR_5454177884",0
"KR_5517982095",0
"KR_5415521392",1
"KR_5518925359",1
"KR_5508729271",0
"KR_5519262505",0
"KR_5512610915",0
"KR_5518736640",0
"KR_5517540290",1
"KR_5517525705",0
"KR_5518869663",1
"KR_5503352789",1
"KR_5511901279",0
"KR_5519803054",1
"KR_5519657194",1
"KR_5520020457",1
"KR_5519139467",0
"KR_5519305209",1
"KR_5520565544",1
"KR_5517330214",0
"KR_5518636336",0
"KR_5519498892",0
"KR_5518895067",1
"KR_5474008267",1
"KR_5518884111",1
"KR_5508905398",1
"KR_5485607040",1
"KR_5467155114",1
"KR_5518969770",0
"KR_5515065001",1
"KR_5485974752",1
"KR_5519987851",0
"KR_5520503454",1
"KR_5519017808",0
"KR_5518826046",1
"KR_5514421319",0
"KR_5511887385",0
"KR_5516797198",0
"KR_5513831734",1
"KR_5517740714",1
"KR_5513989034",1
"KR_5520567180",1
"KR_5516039642",1
"KR_5517258273",1
"KR_5507390184",1
"KR_5011323453",0
"KR_5518936420",0
"KR_5117769604",1
"KR_5519781288",1
"KR_5519079349",0
"KR_5517701862",1
"KR_5520073386",0
"KR_5503410121",1
"KR_5506248902",1
"KR_5516192880",0
"KR_5501746620",1
"KR_5514380415",1
"KR_5500330873",0
"KR_5517616376",0
"KR_5519323877",0
"KR_5510042339",1
"KR_5392941948",0
"KR_5509611503",0
"KR_5518524360",0
"KR_5518450221",1
"KR_5511323031",0
"KR_5512710455",0
"KR_5518614619",0
"KR_5511669138",0
"KR_5509419160",1
"KR_5506842443",1
"KR_5479102317",1
"KR_5506938690",0
"KR_5493022922",1
"KR_5517582709",0
"KR_5482767471",0
"KR_5515881789",0
"KR_5519710792",1
"KR_5518506971",1
"KR_5515947640",1
"KR_5514961902",1
"KR_5518525241",1
"KR_5473796530",1
"KR_5516487962",1
"KR_5517998615",1
"KR_5519070416",0
"KR_5520567445",0
"KR_5508554703",0
"KR_5518838769",0
"KR_5519138152",1
"KR_5520522553",0
"KR_5518660179",0
"KR_5517706582",0
"KR_5516199703",0
"KR_5515863085",1
"KR_5515937874",0
"KR_5519324849",1
"KR_5503838441",1
"KR_5517139667",0
"KR_5519468474",1
"KR_5518765962",1
"KR_5518428627",1
"KR_5510634266",1
"KR_5520523860",1
"KR_5519983970",1
"KR_5517115199",0
"KR_5518620957",0
"KR_5411095498",0
"KR_5498409075",0
"KR_5511081680",1
"KR_5516855681",0
"KR_5504491129",1
"KR_5512104019",0
"KR_5518338702",1
"KR_5518893127",1
"KR_5515934177",1
"KR_5513275051",0
"KR_5514774932",0
"KR_5520405523",1
"KR_5519138438",0
"KR_5520217800",0
"KR_5517651533",0
"KR_5518036719",1
"KR_5511619958",1
"KR_5519122989",0
"KR_5514695786",1
"KR_5519139214",1
"KR_5517829087",0
"KR_5518994149",1
"KR_5514346893",1
"KR_5520414952",1
"KR_5519962567",0
"KR_5514890079",1
"KR_5520072974",0
"KR_5519460977",1
"KR_5517621076",1
"KR_5517315286",0
"KR_5519919023",1
"KR_5518729260",1
"KR_5517528687",0
"KR_5518472777",0
"KR_5519650136",1
"KR_5519607720",1
"KR_5520572179",1
"KR_5518998792",1
"KR_5484619996",1
"KR_5518879700",1
"KR_5433481161",1
"KR_5512732686",0
"KR_5518191756",1
"KR_5513901693",0
"KR_5517688348",0
"KR_5520581363",0
"KR_5518846837",1
"KR_5514764723",0
"KR_5514712520",0
"KR_5517618658",0
"KR_5463467405",0
"KR_5509180978",0
"KR_5517842614",0
"KR_5513999530",0
"KR_5459363043",1
"KR_5511661603",0
"KR_5488739262",1
"KR_5507049840",1
"KR_5504955784",1
"KR_5483665847",0
"KR_5513014521",0
"KR_5518644275",0
"KR_5519154591",0
"KR_5502794753",0
"KR_5513803120",1
"KR_5518569791",0
"KR_5516231463",0
"KR_5519542292",1
"KR_5472979426",1
"KR_5518080309",1
"KR_5520063029",0
"KR_5518414384",1
"KR_5518700044",0
"KR_5515849015",0
"KR_5519031379",0
"KR_5518346273",1
"KR_5511119507",1
"KR_5514373673",1
"KR_5519333697",1
"KR_5304326710",0
"KR_5417542037",1
"KR_5517705994",0
"KR_5518776151",0
"KR_5518990428",1
"KR_5518507882",1
"KR_5518302639",1
"KR_5519713862",0
"KR_5507834429",1
"KR_5512465825",1
"KR_5519024748",0
"KR_5520564390",1
"KR_5512661573",0
"KR_5519164245",1
"KR_5518437877",1
"KR_5419410033",1
"KR_5480216492",1
"KR_5513837739",0
"KR_5517671572",1
"KR_5467058676",1
"KR_5512460744",0
"KR_5410880276",1
"KR_5378474611",0
"KR_5516296310",0
"KR_5512426114",1
"KR_5519351878",0
"KR_5519669007",1
"KR_5508610193",1
"KR_5516777293",1
"KR_5519292037",1
"KR_5519531907",0
"KR_5518890697",1
"KR_5480646479",0
"KR_5518372145",0
"KR_5519061151",0
"KR_5516987953",0
"KR_5514663471",0
"KR_5519922422",1
"KR_5519914849",0
"KR_5519052237",0
"KR_5490553199",1
"KR_5514796798",0
"KR_5516459712",0
"KR_5519966369",0
"KR_5518671118",0
"KR_5520494620",0
"KR_5519831328",1
"KR_5514773361",0
"KR_5514696112",1
"KR_5519977103",1
"KR_5515438562",1
"KR_5520051256",0
"KR_5518936929",0
"KR_5519752504",0
"KR_5519473498",1
"KR_5513613979",0
"KR_5517646785",1
"KR_5519304832",1
"KR_5518655223",1
"KR_5508531401",0
"KR_5519125462",0
"KR_5494625155",1
"KR_5413065940",1
"KR_5476173637",0
"KR_5468541774",1
"KR_5516435388",1
"KR_5519536751",1
"KR_5517511963",1
"KR_5520369747",1
"KR_5516827533",0
"KR_5513985823",1
"KR_5483016753",0
"KR_5514930669",0
"KR_5519745458",0
"KR_5520015613",1
"KR_5517613832",1
"KR_5517286396",1
"KR_5519717990",1
"KR_5520425972",0
"KR_5520514482",0
"KR_5516410593",0
"KR_5514380132",0
"KR_5518975981",0
"KR_5516445492",1
"KR_5505694259",0
"KR_5480393184",0
"KR_5519011289",0
"KR_5498702796",0
"KR_5519164445",0
"KR_5502155849",1
"KR_5519551334",1
"KR_5512878299",0
"KR_5519931627",0
"KR_5449021289",1
"KR_5486310128",0
"KR_5515025783",1
"KR_5504500706",1
"KR_5500117067",0
"KR_5519991385",1
"KR_5502682396",1
"KR_5520496958",1
"KR_5509811227",0
"KR_5511152287",1
"KR_5513382168",1
"KR_5504655710",1
"KR_5504718313",1
"KR_5508481524",1
"KR_5517254650",0
"KR_5506809225",1
"KR_5516795166",1
"KR_5518107495",0
"KR_5511655692",1
"KR_5517792316",0
"KR_5518848602",0
"KR_5496991858",1
"KR_5507836597",0
"KR_5493880326",1
"KR_5512667151",1
"KR_5507189923",1
"KR_5506980115",1
"KR_5513720666",0
"KR_5509853875",1
"KR_5492162464",1
"KR_5514533446",1
"KR_5516201521",1
"KR_5517282198",1
"KR_5506765175",1
"KR_5509428688",1
"KR_5504601273",0
"KR_5488908375",0
"KR_5517243370",1
"KR_5511682360",1
"KR_5499737668",1
"KR_5514799706",1
"KR_5518711004",1
"KR_5519463778",1
"KR_5492794129",0
"KR_5514799288",0
"KR_5448620102",0
"KR_5512274037",0
"KR_5511078003",1
"KR_5506090536",1
"KR_5515072526",1
"KR_5512145190",0
"KR_5515030395",0
"KR_5516334762",1
"KR_5519750168",0
"KR_5518857031",1
"KR_5504659279",0
"KR_5511595236",1
"KR_5489169650",0
"KR_5513880695",0
"KR_5513274633",1
"KR_5519374350",0
"KR_5506852265",0
"KR_5508900319",0
"KR_5512793298",1
"KR_5520063787",0
"KR_5519149633",0
"KR_5512321397",1
"KR_5519031728",1
"KR_5513860077",1
"KR_5515193493",0
"KR_5510036102",0
"KR_5518996130",0
"KR_5518900220",0
"KR_5519662115",0
"KR_5511216720",1
"KR_5517484920",0
"KR_5520519972",1
"KR_5518196910",1
"KR_5512623468",1
"KR_5513273662",0
"KR_5512454705",1
"KR_5519926407",0
"KR_5520422702",1
"KR_5510160917",1
"KR_5512140357",0
"KR_5508448089",1
"KR_5511252603",1
"KR_5520524793",1
"KR_5509559611",0
"KR_5509498244",0
"KR_5483307600",0
"KR_5519717006",0
"KR_5517580968",0
"KR_5494794961",0
"KR_5505597461",1
"KR_5517585389",0
"KR_5503441589",1
"KR_5520566034",0
"KR_5454934833",1
"KR_5518503410",1
"KR_5437890063",0
"KR_5520539998",1
"KR_5500753222",1
"KR_5487951675",1
"KR_5515084737",0
"KR_5509150604",0
"KR_5185116872",1
"KR_5440929053",1
"KR_5491976319",0
"KR_5507608489",1
"KR_5516959923",0
"KR_5518090905",1
"KR_5513966390",1
"KR_5518847997",0
"KR_5510938724",0
"KR_5509779711",1
"KR_5515974301",1
"KR_5511319321",0
"KR_5508616358",0
"KR_5520021999",1
"KR_5499797529",0
"KR_5519121744",0
"KR_5495674529",1
"KR_5520567480",1
"KR_5513980963",0
"KR_5516530026",1
"KR_5412178416",1
"KR_5519977814",0
"KR_5510139392",0
"KR_5519327821",0
"KR_5512089246",1
"KR_5518696062",1
"KR_5517005875",1
"KR_5518751466",1
"KR_5509766641",1
"KR_5497031890",1
"KR_5517838713",0
"KR_5503455229",0
"KR_5516456890",0
"KR_5513075437",0
"KR_5508816794",1
"KR_5514688853",1
"KR_5500844451",1
"KR_5453772959",1
"KR_5499483777",0
"KR_5457042988",0
"KR_5395609952",0
"KR_5514695425",1
"KR_5519294779",1
"KR_5456988763",1
"KR_5519153654",1
"KR_5466439789",1
"KR_5508987665",0
"KR_5511019833",0
"KR_5518101282",0
"KR_5517073548",0
"KR_5519364448",1
"KR_5516241136",1
"KR_5514849632",0
"KR_5504386373",1
"KR_5519004079",1
"KR_5483045532",0
"KR_5512877050",1
"KR_5476940261",1
"KR_5513173729",1
"KR_5506128154",0
"KR_5514162092",1
"KR_5514771387",1
"KR_5519840182",0
"KR_5518952721",1
"KR_5517903522",0
"KR_5511880591",1
"KR_5419058506",1
"KR_5514573232",0
"KR_5515803400",1
"KR_5518342155",1
"KR_5503496874",0
"KR_5513879510",0
"KR_5516476277",1
"KR_5519548803",0
"KR_5514814189",1
"KR_5496653215",0
"KR_5509816214",0
"KR_5517676456",0
"KR_5251372727",1
"KR_5508846355",0
"KR_5497011510",0
"KR_5499418925",0
"KR_5508984039",0
"KR_5504242140",1
"KR_5519199821",0
"KR_5513921201",0
"KR_5519365559",0
"KR_5494209535",0
"KR_5515384710",1
"KR_5515463205",0
"KR_5514993066",0
"KR_5519298407",0
"KR_5514839899",1
"KR_5517779071",0
"KR_5520111057",0
"KR_5517565714",1
"KR_5503418065",1
"KR_5518032608",1
"KR_5508319017",0
"KR_5520360221",0
"KR_5071115249",1
"KR_5518556320",1
"KR_5194126600",1
"KR_5519939819",1
"KR_5519995311",1
"KR_5518022839",0
"KR_5511205817",1
"KR_5520640949",1
"KR_5512651692",1
"KR_5520310715",0
"KR_5504293912",0
"KR_5520517406",0
"KR_5517022106",0
"KR_5517201793",0
"KR_5515627073",0
"KR_5505773471",1
"KR_5517594806",0
"KR_5515985325",0
"KR_5519676831",1
"KR_5512966701",1
"KR_5517412675",0
"KR_5520052422",0
"KR_5517645585",0
"KR_5520013450",1
"KR_5518608060",0
"KR_5515611134",0
"KR_5469744038",1
"KR_5519976521",1
"KR_5519963147",1
"KR_5520364686",0
"KR_5513338564",0
"KR_5518307108",0
"KR_5458057487",0
"KR_5496969138",0
"KR_5517732820",1
"KR_5513678175",1
"KR_5517797808",1
"KR_5519990216",0
"KR_5519469878",1
"KR_5518927319",0
"KR_5520501757",1
"KR_5518751112",0
"KR_5520021506",0
"KR_5518592983",1
"KR_5520500549",0
"KR_5504555426",0
"KR_5496319127",1
"KR_5500384020",1
"KR_5518532858",0
"KR_5508374545",1
"KR_5515058345",0
"KR_5518556579",1
"KR_5514658236",1
"KR_5514812820",0
"KR_5439809261",0
"KR_5513263119",1
"KR_5513786243",1
"KR_5492083185",1
"KR_5518708580",0
"KR_5512083626",1
"KR_5519165241",0
"KR_5517664637",1
"KR_5513906938",1
"KR_5512140833",0
"KR_5518804330",1
"KR_5518308828",0
"KR_5518609970",0
"KR_5490539150",0
"KR_5519731106",1
"KR_5520418017",1
"KR_5520630439",1
"KR_5512236992",0
"KR_5489400600",1
"KR_5489208593",1
"KR_5299427017",1
"KR_5520403946",0
"KR_5519095305",1
"KR_5517546790",1
"KR_5507929488",0
"KR_5520509386",0
"KR_5520579780",0
"KR_5517001248",1
"KR_5512623722",1
"KR_5516621149",1
"KR_5517484947",0
"KR_5514560497",0
"KR_5520063697",1
"KR_5494453186",1
"KR_5461567741",0
"KR_5513007253",1
"KR_5320275638",1
"KR_5515212816",1
"KR_5515420979",0
"KR_5519752831",1
"KR_5514820167",1
"KR_5518373224",1
"KR_5517564351",0
"KR_5518376386",0
"KR_5518696300",1
"KR_5513776258",0
"KR_5468115492",0
"KR_5519918645",0
"KR_5519180894",1
"KR_5519037904",1
"KR_5519120139",0
"KR_5516397241",1
"KR_5516361973",1
"KR_5518858482",1
"KR_5512269882",0
"KR_5514928466",0
"KR_5508932297",0
"KR_5520577856",1
"KR_5519726062",0
"KR_5516454065",1
"KR_5517426550",0
"KR_5519057764",1
"KR_5516629301",0
"KR_5517400795",0
"KR_5520611429",1
"KR_5508564285",0
"KR_5518230691",0
"KR_5518515202",0
"KR_5506120140",1
"KR_5518950706",0
"KR_5517798147",1
"KR_5512281398",1
"KR_5469143004",1
"KR_5519814984",0
"KR_5515611970",1
"KR_5519833674",0
"KR_5520371044",0
"KR_5518448676",1
"KR_5519199561",0
"KR_5520036402",1
"KR_5503456543",0
"KR_5520420534",1
"KR_5518909723",1
"KR_5519092389",0
"KR_5511354519",1
"KR_5519497882",0
"KR_5518521387",1
"KR_5519671298",0
"KR_5327433141",0
"KR_5404953623",1
"KR_5500113706",1
"KR_5303315681",0
"KR_5487431606",1
"KR_5475927297",1
"KR_5471112611",0
"KR_5288985452",1
"KR_5512724306",1
"KR_5505818423",0
"KR_5514897909",0
"KR_5517408969",0
"KR_5515166024",0
"KR_5520500274",0
"KR_5519850708",1
"KR_4986352262",0
"KR_5520314582",0
"KR_5479359538",1
"KR_5517534151",1
"KR_5469940762",0
"KR_5509668324",1
"KR_5520034870",0
"KR_5519573985",0
"KR_5517114976",1
"KR_5505229611",1
"KR_5434750291",1
"KR_5473217450",1
"KR_5505251093",1
"KR_5474247581",0
"KR_5502217859",1
"KR_5414996515",0
"KR_5511154997",1
"KR_5520213842",0
"KR_5500673095",0
"KR_5501224592",1
"KR_5519058179",1
"KR_5513384235",1
"KR_5510116000",0
"KR_5321867120",0
"KR_5520592617",0
"KR_5518646071",0
"KR_5519916949",0
"KR_5459605228",0
"KR_5519147981",0
"KR_5518403193",0
"KR_5518642448",1
"KR_5518868910",0
"KR_5509886469",0
"KR_5518928704",0
"KR_5295231217",1
"KR_5349002988",1
"KR_5485592631",1
"KR_5490053662",0
"KR_5495083111",1
"KR_5307787816",0
"KR_5369029964",1
"KR_5287581711",1
"KR_5290623349",0
"KR_5519348423",0
"KR_5519043865",1
"KR_5519753944",0
"KR_5044198697",0
"KR_5518899074",1
"KR_5518940056",0
"KR_5511519120",0
"KR_5519741189",0
"KR_5519948765",1
"KR_5411082560",0
"KR_5518529637",0
"KR_5180377727",1
"KR_5357355629",1
"KR_5514387103",1
"KR_5519008984",1
"KR_5510882087",0
"KR_5508951160",0
"KR_5505775485",1
"KR_5517656383",1
"KR_5507633689",1
"KR_5505835906",0
"KR_5518110198",0
"KR_5510959157",0
"KR_5517745973",0
"KR_5514453962",0
"KR_5512383180",0
"KR_5511636788",1
"KR_5515794420",0
"KR_5509841175",1
"KR_5519120498",0
"KR_5518709487",0
"KR_5511239579",1
"KR_5516234642",1
"KR_5516600520",0
"KR_5515068729",1
"KR_5512657810",0
"KR_5517851499",1
"KR_5516304810",0
"KR_5515176297",1
"KR_5518639662",1
"KR_5513728157",0
"KR_5518183070",0
"KR_5517601741",0
"KR_5519477971",0
"KR_5518554887",0
"KR_5514958945",1
"KR_5519817643",0
"KR_5520310937",1
"KR_5518843388",0
"KR_5496615941",0
"KR_5518595214",0
"KR_5504967582",1
"KR_5518657828",1
"KR_5493602126",0
"KR_5498260940",0
"KR_5511528922",1
"KR_5518476902",0
"KR_5511098656",0
"KR_5508393345",1
"KR_5493007414",0
"KR_5520490588",1
"KR_5517548497",1
"KR_5513357754",0
"KR_5513560737",1
"KR_5516602978",0
"KR_5517396027",1
"KR_5513056059",1
"KR_5471941990",0
"KR_5518943911",1
"KR_5513684239",0
"KR_5508513179",0
"KR_5511872493",1
"KR_5517982532",0
"KR_5515301998",1
"KR_5505223945",0
"KR_5504755232",0
"KR_5520053925",1
"KR_5519909496",1
"KR_5519892631",0
"KR_5512571808",1
"KR_5464418199",0
"KR_5517902474",1
"KR_5500993513",1
"KR_5509120393",1
"KR_5505006674",0
"KR_5516001991",0
"KR_5520579258",0
"KR_5520517719",1
"KR_5520119038",1
"KR_5520341809",0
"KR_5500703055",1
"KR_5499848682",1
"KR_5513492870",1
"KR_5272990538",1
"KR_5516602089",1
"KR_5519793067",1
"KR_5517532766",1
"KR_5503481585",1
"KR_5519866190",0
"KR_5513502427",0
"KR_5515272528",0
"KR_5511240399",0
"KR_5519320667",1
"KR_5504251405",0
"KR_5514631439",0
"KR_5518388388",0
"KR_5486251742",1
"KR_5517781664",0
"KR_5371108789",1
"KR_5520540026",0
"KR_5512858424",1
"KR_5517765598",0
"KR_5516471651",0
"KR_5508148371",1
"KR_5514734084",0
"KR_5518942185",0
"KR_5515305109",1
"KR_5519118326",0
"KR_5516471870",0
"KR_5513854627",0
"KR_5508846158",1
"KR_5519825789",1
"KR_5508785776",1
"KR_5519744066",0
"KR_5519190694",0
"KR_5520074741",0
"KR_5517219150",1
"KR_5498176036",0
"KR_5519091559",1
"KR_5520556081",1
"KR_5517142202",1
"KR_5237919869",0
"KR_5380294859",0
"KR_5518612877",1
"KR_5515356792",0
"KR_5519869440",1
"KR_5518766653",0
"KR_5520419422",1
"KR_5518736607",1
"KR_5470785092",1
"KR_5520580166",0
"KR_5507931258",0
"KR_5517007534",0
"KR_5516061378",0
"KR_5517159816",0
"KR_5510360505",1
"KR_5519098494",0
"KR_5516649671",1
"KR_5505950829",0
"KR_5515220254",0
"KR_5516856716",1
"KR_5514716666",1
"KR_5494151592",0
"KR_5515041378",1
"KR_5516093711",0
"KR_5503256564",1
"KR_5518810269",1
"KR_5517395185",0
"KR_5460248759",0
"KR_5511844531",1
"KR_5510261037",1
"KR_5411180166",0
"KR_5519137119",1
"KR_5517685688",1
"KR_5518523186",1
"KR_5515952613",1
"KR_5503037500",0
"KR_5517532275",1
"KR_5452975691",1
"KR_5516409477",0
"KR_5502796396",1
"KR_5503081880",0
"KR_5507427535",0
"KR_5511470166",1
"KR_5519294982",1
"KR_5514467147",0
"KR_5496756671",1
"KR_5519935228",1
"KR_5500743739",0
"KR_5518955701",0
"KR_5519652059",0
"KR_5520219401",0
"KR_5393097652",0
"KR_5488945934",1
"KR_5519135362",0
"KR_5505553730",0
"KR_5507959940",1
"KR_5510032724",1
"KR_5519702558",1
"KR_5513561880",1
"KR_5507911855",1
"KR_5515294093",0
"KR_5388488122",0
"KR_5518368925",0
"KR_5518913913",1
"KR_5519741208",1
"KR_5519927599",1
"KR_5518368009",0
"KR_5519308607",0
"KR_5520064941",0
"KR_5517108382",1
"KR_5513236720",0
"KR_5519912160",0
"KR_5513231503",0
"KR_5515166751",1
"KR_5516330670",0
"KR_5518902686",0
"KR_5518484666",0
"KR_5518616721",1
"KR_5512073052",0
"KR_5518675491",1
